user,item,rating,timestamp,event_time
A2IR4Q0GPAFJKW,B000002URY,4.9,1778550876,2026-05-12 04:55:08.449
A3Q1J7VFGG80EK,5555991584,5.0,1778550886,2026-05-12 04:55:08.449
A2EFCYXHNK06IS,B000002URX,4.8,1778550889,2026-05-12 04:55:08.449
A2EFCYXHNK06IS,B000002URW,4.9,1778550891,2026-05-12 04:55:08.449
A1J0GL9HCA7ELW,B000002URY,4.9,1778550899,2026-05-12 04:55:08.449
A3Q1J7VFGG80EK,B000002URW,4.8,1778550901,2026-05-12 04:55:08.449
A1WR23ER5HMAA9,B000002URV,4.9,1778550903,2026-05-12 04:55:08.449
A2IR4Q0GPAFJKW,B000002URX,4.6,1778550904,2026-05-12 04:55:08.449
A2V0KUVAB9HSYO,B000002URW,4.9,1778550877,2026-05-12 04:55:08.449
A3EBHHCHO6V2A4,B000002URW,4.6,1778550879,2026-05-12 04:55:08.449
A1WR23ER5HMAA9,B000002URX,4.6,1778550886,2026-05-12 04:55:08.449
A2EFCYXHNK06IS,5555991584,4.8,1778550887,2026-05-12 04:55:08.449
A1WR23ER5HMAA9,5555991584,4.8,1778550894,2026-05-12 04:55:08.449
A3Q1J7VFGG80EK,B000002URV,4.6,1778550900,2026-05-12 04:55:08.449
A2IR4Q0GPAFJKW,B000002URV,4.7,1778550904,2026-05-12 04:55:08.449
A2V0KUVAB9HSYO,B000002URV,4.9,1778550912,2026-05-12 04:55:44.855
A2EFCYXHNK06IS,B000002URW,4.8,1778550918,2026-05-12 04:55:44.855
A1WR23ER5HMAA9,B000002URY,4.6,1778550922,2026-05-12 04:55:44.855
A1J0GL9HCA7ELW,5555991584,4.7,1778550923,2026-05-12 04:55:44.855
A2V0KUVAB9HSYO,5555991584,4.6,1778550926,2026-05-12 04:55:44.855
A340XJYJDFSMUG,B000002URX,4.8,1778550942,2026-05-12 04:55:44.855
A2IR4Q0GPAFJKW,5555991584,4.7,1778550910,2026-05-12 04:55:44.855
A1J0GL9HCA7ELW,B000002URW,4.6,1778550914,2026-05-12 04:55:44.855
A2EFCYXHNK06IS,5555991584,5.0,1778550920,2026-05-12 04:55:44.855
A3EBHHCHO6V2A4,B000002URV,4.8,1778550924,2026-05-12 04:55:44.855
A2IR4Q0GPAFJKW,B000002URV,4.6,1778550931,2026-05-12 04:55:44.855
A1WR23ER5HMAA9,B000002URX,4.9,1778550941,2026-05-12 04:55:44.855
A2EFCYXHNK06IS,B000002URX,4.8,1778550952,2026-05-12 04:56:19.008
A3Q1J7VFGG80EK,B000002URX,5.0,1778550960,2026-05-12 04:56:19.008
A3Q1J7VFGG80EK,B000002URY,4.7,1778550963,2026-05-12 04:56:19.008
A2EFCYXHNK06IS,B000002URX,4.6,1778550963,2026-05-12 04:56:19.008
A2V0KUVAB9HSYO,B000002URX,4.6,1778550964,2026-05-12 04:56:19.008
A2IR4Q0GPAFJKW,B000002URW,4.8,1778550966,2026-05-12 04:56:19.008
A3Q1J7VFGG80EK,B000002URX,4.9,1778550945,2026-05-12 04:56:19.008
A1WR23ER5HMAA9,B000002URY,4.9,1778550946,2026-05-12 04:56:19.008
A3EBHHCHO6V2A4,5555991584,4.9,1778550947,2026-05-12 04:56:19.008
A2EFCYXHNK06IS,B000002URW,4.9,1778550948,2026-05-12 04:56:19.008
A1WR23ER5HMAA9,5555991584,4.8,1778550950,2026-05-12 04:56:19.008
A2EFCYXHNK06IS,5555991584,5.0,1778550952,2026-05-12 04:56:19.008
A3Q1J7VFGG80EK,B000002URX,4.6,1778550959,2026-05-12 04:56:19.008
A3Q1J7VFGG80EK,5555991584,4.6,1778550962,2026-05-12 04:56:19.008
A2V0KUVAB9HSYO,B000002URW,4.9,1778550968,2026-05-12 04:56:19.008
A340XJYJDFSMUG,B000002URX,5.0,1778550974,2026-05-12 04:56:19.008
A2IR4Q0GPAFJKW,B000002URX,4.9,1778550974,2026-05-12 04:56:19.008
A3EBHHCHO6V2A4,B000002URW,4.6,1778550979,2026-05-12 04:56:56.882
A3EBHHCHO6V2A4,B000002URV,4.6,1778550987,2026-05-12 04:56:56.882
A2EFCYXHNK06IS,5555991584,4.9,1778550988,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URW,4.9,1778550993,2026-05-12 04:56:56.882
A3EBHHCHO6V2A4,5555991584,4.9,1778550995,2026-05-12 04:56:56.882
A3Q1J7VFGG80EK,B000002URV,4.7,1778550999,2026-05-12 04:56:56.882
A2IR4Q0GPAFJKW,5555991584,4.7,1778551011,2026-05-12 04:56:56.882
A2V0KUVAB9HSYO,B000002URV,4.9,1778551014,2026-05-12 04:56:56.882
A3EBHHCHO6V2A4,B000002URV,4.8,1778550991,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URX,4.7,1778550994,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URX,4.6,1778550998,2026-05-12 04:56:56.882
A3Q1J7VFGG80EK,B000002URV,4.6,1778550998,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URY,4.9,1778551006,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URY,4.6,1778551008,2026-05-12 04:56:56.882
A1J0GL9HCA7ELW,B000002URV,4.9,1778551015,2026-05-12 04:56:56.882
A3EBHHCHO6V2A4,5555991584,4.9,1778551028,2026-05-12 04:57:47.735
A2V0KUVAB9HSYO,B000002URX,4.9,1778551032,2026-05-12 04:57:47.735
A2V0KUVAB9HSYO,B000002URX,4.6,1778551035,2026-05-12 04:57:47.735
A3Q1J7VFGG80EK,B000002URV,5.0,1778551042,2026-05-12 04:57:47.735
A3Q1J7VFGG80EK,B000002URY,4.8,1778551046,2026-05-12 04:57:47.735
A340XJYJDFSMUG,B000002URW,4.8,1778551057,2026-05-12 04:57:47.735
A2EFCYXHNK06IS,B000002URV,4.6,1778551065,2026-05-12 04:57:47.735
A340XJYJDFSMUG,B000002URW,4.8,1778551065,2026-05-12 04:57:47.735
A3Q1J7VFGG80EK,B000002URY,4.6,1778551066,2026-05-12 04:57:47.735
A3Q1J7VFGG80EK,B000002URV,4.9,1778551067,2026-05-12 04:57:47.735
A3EBHHCHO6V2A4,5555991584,4.8,1778551020,2026-05-12 04:57:47.735
A2IR4Q0GPAFJKW,B000002URY,4.9,1778551023,2026-05-12 04:57:47.735
A340XJYJDFSMUG,B000002URW,4.9,1778551026,2026-05-12 04:57:47.735
A1WR23ER5HMAA9,B000002URY,4.7,1778551027,2026-05-12 04:57:47.735
A2V0KUVAB9HSYO,B000002URY,4.8,1778551029,2026-05-12 04:57:47.735
A3EBHHCHO6V2A4,B000002URY,4.9,1778551039,2026-05-12 04:57:47.735
A1J0GL9HCA7ELW,B000002URV,4.6,1778551044,2026-05-12 04:57:47.735
A2EFCYXHNK06IS,B000002URY,4.9,1778551045,2026-05-12 04:57:47.735
A3Q1J7VFGG80EK,B000002URW,4.6,1778551059,2026-05-12 04:57:47.735
A1J0GL9HCA7ELW,B000002URW,4.6,1778551060,2026-05-12 04:57:47.735
A2V0KUVAB9HSYO,5555991584,4.9,1778551301,2026-05-12 05:01:42.103
A1WR23ER5HMAA9,B000002URV,4.7,1778551306,2026-05-12 05:02:38.250
A2EFCYXHNK06IS,B000002URV,4.7,1778551307,2026-05-12 05:02:38.250
A2IR4Q0GPAFJKW,B000002URV,4.9,1778551308,2026-05-12 05:02:38.250
A2EFCYXHNK06IS,B000002URX,4.6,1778551314,2026-05-12 05:02:38.250
A3Q1J7VFGG80EK,5555991584,4.6,1778551319,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URX,4.8,1778551321,2026-05-12 05:02:38.250
A3Q1J7VFGG80EK,B000002URW,4.9,1778551323,2026-05-12 05:02:38.250
A3Q1J7VFGG80EK,5555991584,5.0,1778551326,2026-05-12 05:02:38.250
A1WR23ER5HMAA9,B000002URV,4.8,1778551327,2026-05-12 05:02:38.250
A3EBHHCHO6V2A4,B000002URX,4.6,1778551328,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URW,4.8,1778551330,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URV,4.6,1778551332,2026-05-12 05:02:38.250
A2V0KUVAB9HSYO,B000002URV,4.9,1778551336,2026-05-12 05:02:38.250
A1WR23ER5HMAA9,B000002URV,4.9,1778551356,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URY,4.8,1778551304,2026-05-12 05:02:38.250
A3EBHHCHO6V2A4,B000002URY,4.9,1778551312,2026-05-12 05:02:38.250
A340XJYJDFSMUG,5555991584,5.0,1778551313,2026-05-12 05:02:38.250
A1WR23ER5HMAA9,B000002URW,4.6,1778551322,2026-05-12 05:02:38.250
A2EFCYXHNK06IS,B000002URY,4.6,1778551322,2026-05-12 05:02:38.250
A3Q1J7VFGG80EK,B000002URV,4.6,1778551332,2026-05-12 05:02:38.250
A3EBHHCHO6V2A4,B000002URY,4.7,1778551333,2026-05-12 05:02:38.250
A3EBHHCHO6V2A4,B000002URX,4.9,1778551340,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URX,4.6,1778551342,2026-05-12 05:02:38.250
A1J0GL9HCA7ELW,B000002URX,4.9,1778551343,2026-05-12 05:02:38.250
A3EBHHCHO6V2A4,B000002URY,4.6,1778551347,2026-05-12 05:02:38.250
A1WR23ER5HMAA9,5555991584,4.9,1778551349,2026-05-12 05:02:38.250
A1J0GL9HCA7ELW,B000002URY,4.9,1778551357,2026-05-12 05:02:38.250
A340XJYJDFSMUG,B000002URW,4.6,1778551365,2026-05-12 05:03:11.664
A2EFCYXHNK06IS,5555991584,4.9,1778551377,2026-05-12 05:03:11.664
A340XJYJDFSMUG,B000002URX,4.9,1778551380,2026-05-12 05:03:11.664
A3EBHHCHO6V2A4,B000002URX,5.0,1778551383,2026-05-12 05:03:11.664
A1WR23ER5HMAA9,B000002URW,4.8,1778551358,2026-05-12 05:03:11.664
A2IR4Q0GPAFJKW,B000002URV,4.8,1778551362,2026-05-12 05:03:11.664
A2IR4Q0GPAFJKW,B000002URW,4.7,1778551364,2026-05-12 05:03:11.664
A2EFCYXHNK06IS,B000002URW,4.7,1778551365,2026-05-12 05:03:11.664
A2EFCYXHNK06IS,B000002URY,5.0,1778551374,2026-05-12 05:03:11.664
A340XJYJDFSMUG,B000002URV,4.7,1778551385,2026-05-12 05:03:11.664
A1J0GL9HCA7ELW,B000002URX,4.8,1778551386,2026-05-12 05:03:11.664
A3Q1J7VFGG80EK,B000002URX,4.7,1778551387,2026-05-12 05:03:11.664
A2EFCYXHNK06IS,B000002URW,4.8,1778551399,2026-05-12 05:04:04.764
A2IR4Q0GPAFJKW,B000002URX,4.7,1778551400,2026-05-12 05:04:04.764
A2V0KUVAB9HSYO,B000002URV,4.8,1778551407,2026-05-12 05:04:04.764
A2EFCYXHNK06IS,B000002URV,4.8,1778551408,2026-05-12 05:04:04.764
A2IR4Q0GPAFJKW,B000002URV,4.9,1778551420,2026-05-12 05:04:04.764
A1WR23ER5HMAA9,B000002URW,4.7,1778551423,2026-05-12 05:04:04.764
A2IR4Q0GPAFJKW,B000002URW,4.7,1778551443,2026-05-12 05:04:04.764
A2V0KUVAB9HSYO,B000002URY,4.6,1778551393,2026-05-12 05:04:04.764
A2IR4Q0GPAFJKW,B000002URX,4.8,1778551409,2026-05-12 05:04:04.764
A3EBHHCHO6V2A4,B000002URW,4.9,1778551413,2026-05-12 05:04:04.764
A2V0KUVAB9HSYO,B000002URX,5.0,1778551422,2026-05-12 05:04:04.764
A1J0GL9HCA7ELW,B000002URY,4.7,1778551430,2026-05-12 05:04:04.764
A340XJYJDFSMUG,B000002URX,4.6,1778551432,2026-05-12 05:04:04.764
A2EFCYXHNK06IS,B000002URY,4.9,1778551436,2026-05-12 05:04:04.764
A2IR4Q0GPAFJKW,B000002URX,5.0,1778551444,2026-05-12 05:04:36.102
A3EBHHCHO6V2A4,B000002URX,4.9,1778551447,2026-05-12 05:04:36.102
A2EFCYXHNK06IS,B000002URV,4.6,1778551449,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,5555991584,4.9,1778551453,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,B000002URX,4.7,1778551454,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,B000002URV,5.0,1778551455,2026-05-12 05:04:36.102
A2IR4Q0GPAFJKW,B000002URX,4.7,1778551462,2026-05-12 05:04:36.102
A2V0KUVAB9HSYO,B000002URW,4.7,1778551465,2026-05-12 05:04:36.102
A2EFCYXHNK06IS,5555991584,4.8,1778551467,2026-05-12 05:04:36.102
A2V0KUVAB9HSYO,B000002URW,5.0,1778551470,2026-05-12 05:04:36.102
A3EBHHCHO6V2A4,5555991584,4.7,1778551474,2026-05-12 05:04:36.102
A2EFCYXHNK06IS,5555991584,4.7,1778551457,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,B000002URX,5.0,1778551464,2026-05-12 05:04:36.102
A2V0KUVAB9HSYO,B000002URW,4.8,1778551466,2026-05-12 05:04:36.102
A2EFCYXHNK06IS,B000002URY,4.9,1778551467,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,B000002URY,4.6,1778551468,2026-05-12 05:04:36.102
A2IR4Q0GPAFJKW,5555991584,4.8,1778551471,2026-05-12 05:04:36.102
A3Q1J7VFGG80EK,B000002URY,4.8,1778551473,2026-05-12 05:04:36.102
A340XJYJDFSMUG,B000002URY,5.0,1778551475,2026-05-12 05:04:36.102
A2V0KUVAB9HSYO,B000002URV,4.7,1778551482,2026-05-12 05:05:11.801
A340XJYJDFSMUG,B000002URY,4.8,1778551494,2026-05-12 05:05:11.801
A1WR23ER5HMAA9,B000002URY,5.0,1778551499,2026-05-12 05:05:11.801
A340XJYJDFSMUG,B000002URX,5.0,1778551501,2026-05-12 05:05:11.801
A2EFCYXHNK06IS,B000002URW,4.9,1778551507,2026-05-12 05:05:11.801
A3EBHHCHO6V2A4,B000002URX,4.7,1778551477,2026-05-12 05:05:11.801
A340XJYJDFSMUG,B000002URX,4.6,1778551489,2026-05-12 05:05:11.801
A2V0KUVAB9HSYO,B000002URY,4.6,1778551494,2026-05-12 05:05:11.801
A2IR4Q0GPAFJKW,B000002URV,4.9,1778551495,2026-05-12 05:05:11.801
A3Q1J7VFGG80EK,B000002URV,5.0,1778551496,2026-05-12 05:05:11.801
A3Q1J7VFGG80EK,B000002URY,4.6,1778551498,2026-05-12 05:05:11.801
A340XJYJDFSMUG,B000002URX,4.7,1778551498,2026-05-12 05:05:11.801
A2IR4Q0GPAFJKW,B000002URW,5.0,1778551509,2026-05-12 05:05:11.801
A340XJYJDFSMUG,B000002URX,4.6,1778551512,2026-05-12 05:05:46.734
A2EFCYXHNK06IS,B000002URV,4.7,1778551516,2026-05-12 05:05:46.734
A1WR23ER5HMAA9,B000002URX,4.7,1778551517,2026-05-12 05:05:46.734
A1WR23ER5HMAA9,B000002URY,4.7,1778551518,2026-05-12 05:05:46.734
A340XJYJDFSMUG,5555991584,4.7,1778551520,2026-05-12 05:05:46.734
A2IR4Q0GPAFJKW,B000002URV,4.9,1778551521,2026-05-12 05:05:46.734
A2IR4Q0GPAFJKW,B000002URV,4.9,1778551523,2026-05-12 05:05:46.734
A3Q1J7VFGG80EK,B000002URX,4.9,1778551527,2026-05-12 05:05:46.734
A3EBHHCHO6V2A4,5555991584,4.9,1778551527,2026-05-12 05:05:46.734
A2EFCYXHNK06IS,5555991584,4.9,1778551533,2026-05-12 05:05:46.734
A3Q1J7VFGG80EK,B000002URX,4.8,1778551534,2026-05-12 05:05:46.734
A1J0GL9HCA7ELW,B000002URX,4.8,1778551534,2026-05-12 05:05:46.734
A2V0KUVAB9HSYO,B000002URY,4.7,1778551541,2026-05-12 05:05:46.734
A2EFCYXHNK06IS,B000002URW,4.7,1778551514,2026-05-12 05:05:46.734
A1J0GL9HCA7ELW,B000002URX,4.7,1778551526,2026-05-12 05:05:46.734
A340XJYJDFSMUG,5555991584,5.0,1778551530,2026-05-12 05:05:46.734
A3EBHHCHO6V2A4,B000002URV,4.9,1778551535,2026-05-12 05:05:46.734
A3Q1J7VFGG80EK,5555991584,4.9,1778551535,2026-05-12 05:05:46.734
A1WR23ER5HMAA9,B000002URY,4.7,1778551536,2026-05-12 05:05:46.734
A2EFCYXHNK06IS,B000002URX,4.7,1778551542,2026-05-12 05:05:46.734
A3Q1J7VFGG80EK,B000002URY,5.0,1778551543,2026-05-12 05:05:46.734
A3Q1J7VFGG80EK,B000002URV,4.6,1778551558,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,B000002URX,4.6,1778551558,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,B000002URX,4.8,1778551559,2026-05-12 05:06:13.898
A3EBHHCHO6V2A4,B000002URW,4.8,1778551560,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,B000002URW,4.7,1778551560,2026-05-12 05:06:13.898
A1J0GL9HCA7ELW,B000002URX,4.8,1778551564,2026-05-12 05:06:13.898
A2EFCYXHNK06IS,B000002URV,4.9,1778551566,2026-05-12 05:06:13.898
A340XJYJDFSMUG,B000002URV,4.6,1778551568,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,B000002URX,4.8,1778551570,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,5555991584,4.8,1778551570,2026-05-12 05:06:13.898
A340XJYJDFSMUG,B000002URX,4.7,1778551573,2026-05-12 05:06:13.898
A1WR23ER5HMAA9,B000002URV,4.6,1778551556,2026-05-12 05:06:13.898
A1J0GL9HCA7ELW,B000002URY,4.6,1778551562,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,B000002URX,4.6,1778551571,2026-05-12 05:06:13.898
A2V0KUVAB9HSYO,5555991584,4.7,1778551571,2026-05-12 05:06:13.898
A3Q1J7VFGG80EK,B000002URY,4.6,1778551591,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URY,4.7,1778551595,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.8,1778551595,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URX,4.8,1778551596,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,B000002URV,4.9,1778551599,2026-05-12 05:07:02.512
A1J0GL9HCA7ELW,B000002URV,4.7,1778551600,2026-05-12 05:07:02.512
A2EFCYXHNK06IS,B000002URX,4.8,1778551606,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,B000002URW,5.0,1778551608,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URX,4.6,1778551610,2026-05-12 05:07:02.512
A1J0GL9HCA7ELW,B000002URX,4.8,1778551611,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URY,4.8,1778551620,2026-05-12 05:07:02.512
A2V0KUVAB9HSYO,B000002URV,4.6,1778551587,2026-05-12 05:07:02.512
A340XJYJDFSMUG,B000002URW,4.8,1778551593,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.9,1778551594,2026-05-12 05:07:02.512
A1WR23ER5HMAA9,5555991584,4.9,1778551596,2026-05-12 05:07:02.512
A2IR4Q0GPAFJKW,B000002URX,4.9,1778551599,2026-05-12 05:07:02.512
A340XJYJDFSMUG,5555991584,4.7,1778551609,2026-05-12 05:07:02.512
